datePub,doctype,desc,view,key
27 Jan 2025,Drawing,SETTING OUT WEST COURTYARD ELEVATION,/online-applications/files/14AC89001F21D9B88046B9EF293F2A36/pdf/25_00136_AOD-SETTING_OUT_WEST_COURTYARD_ELEVATION-3795961.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,"SETTING OUT SW, SE, NORTH COURTYARD, NW COURTYARD ELEVATIONS",/online-applications/files/97E9CBBAEDA731630782C30579AD834E/pdf/25_00136_AOD-SETTING_OUT_SW__SE__NORTH_COURTYARD__NW_COURTYARD_ELEVATIONS-3795962.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,BAY SECTION 2 - RAINSCREEN CLADDING,/online-applications/files/96F92B9D92FA68C92D02FC0D6C0A08FD/pdf/25_00136_AOD-BAY_SECTION_2_-_RAINSCREEN_CLADDING-3795963.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT EAST ELEVATION,/online-applications/files/95AA877A7F4A9F14925DBDC068D2F5F1/pdf/25_00136_AOD-SETTING_OUT_EAST_ELEVATION-3795964.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT NORTH ELEVATION,/online-applications/files/765F26A349E1A79C661CFFF5E9F5E3A3/pdf/25_00136_AOD-SETTING_OUT_NORTH_ELEVATION-3795965.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT WEST ELEVATION,/online-applications/files/F34156099A79EBCA18B490BFF65D81E1/pdf/25_00136_AOD-SETTING_OUT_WEST_ELEVATION-3795966.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT SOUTH ELEVATION,/online-applications/files/007D3A6EC855BCF9D2FE5E50A7D497E4/pdf/25_00136_AOD-SETTING_OUT_SOUTH_ELEVATION-3795967.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT EAST COURTYARD ELEVATION,/online-applications/files/1FCE928768A327482A4BBE40F5F615FA/pdf/25_00136_AOD-SETTING_OUT_EAST_COURTYARD_ELEVATION-3795968.pdf,SQR077JYKSA00
27 Jan 2025,Drawing,SETTING OUT SOUTH COURTYARD ELEVATION,/online-applications/files/6860003645E325D78F02C8E163ED6215/pdf/25_00136_AOD-SETTING_OUT_SOUTH_COURTYARD_ELEVATION-3795969.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,FIRE SAFETY (DECEMBER 2024),/online-applications/files/E82BEE4035322D43260221B7297CDD0B/pdf/25_00136_AOD-FIRE_SAFETY__DECEMBER_2024_-3795970.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,RETROSPECTIVE FIRE STRATEGY,/online-applications/files/87109653D9C6F67DCA3FDA595FF6DE97/pdf/25_00136_AOD-RETROSPECTIVE_FIRE_STRATEGY-3795971.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,FIRE RISK APPRAISAL OF EXTERNAL WALLS (FRAEW) REPORT - JUNE 24- 146-165,/online-applications/files/67BE453E2050185E2C23142FCC7F9510/pdf/25_00136_AOD-FIRE_RISK_APPRAISAL_OF_EXTERNAL_WALLS__FRAEW__REPORT_-_JUNE_24-_146-165-3795972.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,FIRE RISK APPRAISAL OF EXTERNAL WALLS (FRAEW) REPORT - JUNE 24-101-145,/online-applications/files/13D0EFB215605C2E61A63BE765B78D6C/pdf/25_00136_AOD-FIRE_RISK_APPRAISAL_OF_EXTERNAL_WALLS__FRAEW__REPORT_-_JUNE_24-101-145-3795973.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,FIRE RISK APPRAISAL OF EXTERNAL WALLS (FRAEW) REPORT - JUNE 24 - 1-100,/online-applications/files/C2F4EDE7F603C97C13670A3564B5C289/pdf/25_00136_AOD-FIRE_RISK_APPRAISAL_OF_EXTERNAL_WALLS__FRAEW__REPORT_-_JUNE_24_-_1-100-3795974.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,4233-ANGEL-LANE-PROPOSED MATERIALS_REV5,/online-applications/files/B5DBC093F329ABCBAD1B3F0B557A7DC4/pdf/25_00136_AOD-4233-ANGEL-LANE-PROPOSED_MATERIALS_REV5-3795975.pdf,SQR077JYKSA00
27 Jan 2025,Documentation,FIRE STATEMENT FORM,/online-applications/files/AF9AF786F8FB08A6897091A643059D3C/pdf/25_00136_AOD-FIRE_STATEMENT_FORM-3795976.pdf,SQR077JYKSA00
27 Jan 2025,Correspondence,250127 - ANGEL LANE STRATFORD - DOC6 - COVERING LETTER - FINAL,/online-applications/files/9890147A1050792BD33C05380A86E84C/pdf/25_00136_AOD-250127_-_ANGEL_LANE_STRATFORD_-_DOC6_-_COVERING_LETTER_-_FINAL-3795977.pdf,SQR077JYKSA00
